ID,ประเภท,คำถาม,แนวทางคำตอบ,ประเด็นสำคัญ
133,v_trans_all_aggregation,จ.ตาก สถานีวัดน้ำ telerid ทั้งหมดมีปริมาณน้ำผ่านเดือนที่แล้วรวมเท่าไหร่?,ดึงข้อมูล water_accel ของทุกสถานี telerid ในจ.ตาก จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วสรุปรวมปริมาณน้ำผ่านในวันระดับจังหวัด หน่วย ลบ.ม./วินาที,จังหวัด|ตาก|น้ำผ่านในวัน|เดือนที่แล้ว|ลบ.ม.|วิ
134,v_trans_all_aggregation,จ.ลำปาง สถานีวัดน้ำ telerid ทั้งหมดมีระดับน้ำเดือนที่แล้วรวมเท่าไหร่?,ดึงข้อมูล water_level ของทุกสถานี telerid ในจ.ลำปาง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วสรุปรวมระดับน้ำในวันระดับจังหวัด หน่วย ม.,จังหวัด|ลำปาง|ระดับน้ำในวัน|เดือนที่แล้ว|ม.
135,v_trans_all_aggregation,จ.สุโขทัย สถานีวัดน้ำ telerid ทั้งหมดมีระดับน้ำสัปดาห์ที่แล้วรวมเท่าไหร่?,ดึงข้อมูล water_level ของทุกสถานี telerid ในจ.สุโขทัย จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วสรุปรวมระดับน้ำในวันระดับจังหวัด หน่วย ม.,จังหวัด|สุโขทัย|ระดับน้ำในวัน|สัปดาห์ที่แล้ว|ม.
136,v_trans_all_aggregation,จ.แพร่ สถานีวัดน้ำ telerid ทั้งหมดมีระดับน้ำเดือนที่แล้วรวมเท่าไหร่?,ดึงข้อมูล water_level ของทุกสถานี telerid ในจ.แพร่ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วสรุปรวมระดับน้ำในวันระดับจังหวัด หน่วย ม.,จังหวัด|แพร่|ระดับน้ำในวัน|เดือนที่แล้ว|ม.
137,v_trans_all_aggregation,อ.เมืองตาก มีหน่วยน้ำที่บันทึกระดับน้ำวันนี้รวมเท่าไหร่?,ดึงข้อมูล water_level ของทุกหน่วยน้ำในอ.เมืองตาก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วสรุปรวมระดับน้ำในวันระดับอำเภอ หน่วย ม.,อำเภอ|เมืองตาก|ระดับน้ำในวัน|วันนี้|ม.
138,v_trans_all_aggregation,อ.เมืองแพร่ มีหน่วยน้ำที่บันทึกปริมาณน้ำใช้การสัปดาห์ที่แล้วรวมเท่าไหร่?,ดึงข้อมูล qusage_curr ของทุกหน่วยน้ำในอ.เมืองแพร่ จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วสรุปรวมปริมาณน้ำใช้การวันนี้ระดับอำเภอ หน่วย ล้าน ลบ.ม.,อำเภอ|เมืองแพร่|น้ำใช้การ|สัปดาห์ที่แล้ว|ลบ.ม.
139,v_trans_all_aggregation,อ.วังชิ้น มีหน่วยน้ำที่บันทึกปริมาณน้ำเก็บกักสูงสุดสัปดาห์ที่แล้วรวมเท่าไหร่?,ดึงข้อมูล qstore ของทุกหน่วยน้ำในอ.วังชิ้น จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วสรุปรวมปริมาณน้ำเก็บกักสูงสุดระดับอำเภอ หน่วย ล้าน ลบ.ม.,อำเภอ|วังชิ้น|น้ำเก็บกักสูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
140,v_trans_all_aggregation,อ.เมืองกำแพงเพชร มีหน่วยน้ำที่บันทึกปริมาณน้ำเก็บกักเดือนที่แล้วรวมเท่าไหร่?,ดึงข้อมูล qstore_curr ของทุกหน่วยน้ำในอ.เมืองกำแพงเพชร จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วสรุปรวมปริมาณน้ำเก็บกักวันนี้ระดับอำเภอ หน่วย ล้าน ลบ.ม.,อำเภอ|เมืองกำแพงเพชร|น้ำเก็บกักวันนี้|เดือนที่แล้ว|ลบ.ม.
141,v_trans_all_aggregation,อ.คลองขลุง มีหน่วยน้ำที่บันทึกปริมาณน้ำใช้การเดือนที่แล้วรวมเท่าไหร่?,ดึงข้อมูล qusage_curr ของทุกหน่วยน้ำในอ.คลองขลุง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วสรุปรวมปริมาณน้ำใช้การวันนี้ระดับอำเภอ หน่วย ล้าน ลบ.ม.,อำเภอ|คลองขลุง|น้ำใช้การ|เดือนที่แล้ว|ลบ.ม.
142,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำเก็บกักวันนี้มากที่สุดเดือนที่แล้ว?,ดึงข้อมูล qstore_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำเก็บกักวันนี้|สูงสุด|เดือนที่แล้ว|ลบ.ม.
143,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำเก็บกักวันนี้น้อยที่สุดเมื่อวาน?,ดึงข้อมูล qstore_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำเก็บกักวันนี้|ต่ำสุด|เมื่อวาน|ลบ.ม.
144,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำระบายวันนี้มากที่สุดสัปดาห์ที่แล้ว?,ดึงข้อมูล outflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำระบาย|สูงสุด|สัปดาห์ที่แล้ว|ลบ.ม.
145,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำระบายวันนี้น้อยที่สุดเดือนที่แล้ว?,ดึงข้อมูล outflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำระบาย|ต่ำสุด|เดือนที่แล้ว|ลบ.ม.
146,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำใช้การสูงสุดมากที่สุดวันนี้?,ดึงข้อมูล qusage ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำใช้การสูงสุด|สูงสุด|วันนี้|ลบ.ม.
147,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำใช้การสูงสุดน้อยที่สุดสัปดาห์ที่แล้ว?,ดึงข้อมูล qusage ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำใช้การสูงสุด|ต่ำสุด|สัปดาห์ที่แล้ว|ลบ.ม.
148,v_trans_all_ranking,อ่างเก็บน้ำไหนมีระดับน้ำวันนี้มากที่สุดสัปดาห์ที่แล้ว?,ดึงข้อมูล ulevel_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ม.,อ่างเก็บน้ำ|ระดับน้ำ|สูงสุด|สัปดาห์ที่แล้ว|ม.
149,v_trans_all_ranking,อ่างเก็บน้ำไหนมีระดับน้ำวันนี้น้อยที่สุดเมื่อวาน?,ดึงข้อมูล ulevel_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ม.,อ่างเก็บน้ำ|ระดับน้ำ|ต่ำสุด|เมื่อวาน|ม.
150,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำไหลเข้าวันนี้มากที่สุดเดือนที่แล้ว?,ดึงข้อมูล inflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากมากที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำไหลเข้าวันนี้|สูงสุด|เดือนที่แล้ว|ลบ.ม.
151,v_trans_all_ranking,อ่างเก็บน้ำไหนมีปริมาณน้ำไหลเข้าวันนี้น้อยที่สุดสัปดาห์ที่แล้ว?,ดึงข้อมูล inflow_curr ของทุกอ่างเก็บน้ำจาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) เรียงลำดับจากน้อยที่สุด แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|น้ำไหลเข้าวันนี้|ต่ำสุด|สัปดาห์ที่แล้ว|ลบ.ม.
152,v_trans_all_ranking,เขื่อนและอ่างเก็บน้ำไหนมีปริมาณน้ำไหลเข้าวันนี้สูงสุดเมื่อวาน?,ดึงข้อมูล inflow_curr ของทุกเขื่อนและอ่างเก็บน้ำจาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) เรียงลำดับจากมากไปน้อย แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,เขื่อน|อ่างเก็บน้ำ|น้ำไหลเข้าวันนี้|สูงสุด|เมื่อวาน|ลบ.ม.
153,v_trans_all_ranking,เขื่อนและอ่างเก็บน้ำไหนมีปริมาณน้ำระบายสะสมสูงสุดเดือนที่แล้ว?,ดึงข้อมูล outflow_cumulative_year ของทุกเขื่อนและอ่างเก็บน้ำจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงลำดับจากมากไปน้อย แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,เขื่อน|อ่างเก็บน้ำ|น้ำระบายสะสม|สูงสุด|เดือนที่แล้ว|ลบ.ม.
154,v_trans_all_ranking,เขื่อนและอ่างเก็บน้ำไหนมีปริมาณน้ำไหลเข้าสะสมสูงสุดเมื่อวาน?,ดึงข้อมูล inflow_cumulative_year ของทุกเขื่อนและอ่างเก็บน้ำจาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) เรียงลำดับจากมากไปน้อย แล้วแสดงอันดับ 1 หน่วย ล้าน ลบ.ม.,เขื่อน|อ่างเก็บน้ำ|น้ำไหลเข้าสะสม|สูงสุด|เมื่อวาน|ลบ.ม.
155,v_trans_all_ranking,จังหวัดไหนมีปริมาณความจุสูงสุดรวมมากที่สุดเดือนที่แล้ว?,รวม qmax ของทุกหน่วยน้ำในแต่ละจังหวัดจาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) เรียงจากมากไปน้อย แล้วแสดงจังหวัดอันดับ 1 หน่วย ล้าน ลบ.ม.,จังหวัด|ความจุสูงสุด|สูงสุด|เดือนที่แล้ว|ลบ.ม.
156,v_trans_all_ranking,จังหวัดไหนมีปริมาณน้ำเก็บกักสูงสุดรวมมากที่สุดวันนี้?,รวม qstore ของทุกหน่วยน้ำในแต่ละจังหวัดจาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) เรียงจากมากไปน้อย แล้วแสดงจังหวัดอันดับ 1 หน่วย ล้าน ลบ.ม.,จังหวัด|น้ำเก็บกักสูงสุด|สูงสุด|วันนี้|ลบ.ม.
157,v_trans_all_alert,สถานีบ้านไผ่โทน รหัส TY.45 จ.แพร่ เมื่อวานระดับน้ำเกินค่าแจ้งเตือนหรือเปล่า?,ดึง water_level และ water_level_warning ของสถานี บ้านไผ่โทน (รหัส TY.45) จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วเปรียบเทียบว่า water_level ≥ water_level_warning หรือไม่ หน่วย ม.,บ้าน|ไผ่โทน|เมื่อวาน|ม.
158,v_trans_all_alert,อ่างเก็บน้ำห้วยไร่ เมื่อวานปริมาณน้ำเหลือต่ำกว่า 30% ไหม?,ดึง percent_qstore_curr ของ อ่างเก็บน้ำห้วยไร่ จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วตรวจว่า percent_qstore_curr < 30% หรือไม่ เพื่อประเมินระดับน้ำวิกฤต,อ่างเก็บน้ำ|ห้วยไร่|ต่ำ|30%|เมื่อวาน|%
159,v_trans_all_alert,อ่างเก็บน้ำห้วยแม่ท้อ วันนี้ปริมาณน้ำเหลือต่ำกว่า 30% ไหม?,ดึง percent_qstore_curr ของ อ่างเก็บน้ำห้วยแม่ท้อ จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วตรวจว่า percent_qstore_curr < 30% หรือไม่ เพื่อประเมินระดับน้ำวิกฤต,อ่างเก็บน้ำ|ห้วยแม่ท้อ|ต่ำ|30%|วันนี้|%
160,v_trans_all_alert,อ่างเก็บน้ำห้วยลึก เมื่อวานปริมาณน้ำเหลือต่ำกว่า 30% ไหม?,ดึง percent_qstore_curr ของ อ่างเก็บน้ำห้วยลึก จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วตรวจว่า percent_qstore_curr < 30% หรือไม่ เพื่อประเมินระดับน้ำวิกฤต,อ่างเก็บน้ำ|ห้วยลึก|ต่ำ|30%|เมื่อวาน|%
161,v_trans_all_alert,อ่างเก็บน้ำแม่ถาง เมื่อวานปริมาณน้ำเหลือต่ำกว่า 30% ไหม?,ดึง percent_qstore_curr ของ อ่างเก็บน้ำแม่ถาง จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วตรวจว่า percent_qstore_curr < 30% หรือไม่ เพื่อประเมินระดับน้ำวิกฤต,อ่างเก็บน้ำ|แม่ถาง|ต่ำ|30%|เมื่อวาน|%
162,v_trans_all_alert,อ่างเก็บน้ำห้วยป่าบง เมื่อวานปริมาณน้ำเหลือต่ำกว่า 30% ไหม?,ดึง percent_qstore_curr ของ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วตรวจว่า percent_qstore_curr < 30% หรือไม่ เพื่อประเมินระดับน้ำวิกฤต,อ่างเก็บน้ำ|ห้วยป่าบง|ต่ำ|30%|เมื่อวาน|%
163,v_trans_all_balance,เขื่อนภูมิพล วันนี้น้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|วันนี้|ลบ.ม.
164,v_trans_all_balance,เขื่อนภูมิพล เมื่อวานน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|เมื่อวาน|ลบ.ม.
165,v_trans_all_balance,เขื่อนภูมิพล สัปดาห์ที่แล้วน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|สัปดาห์ที่แล้ว|ลบ.ม.
166,v_trans_all_balance,เขื่อนภูมิพล เดือนที่แล้วน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนภูมิพล จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|ภูมิพล|เดือนที่แล้ว|ลบ.ม.
167,v_trans_all_balance,เขื่อนแม่มอก วันนี้น้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|วันนี้|ลบ.ม.
168,v_trans_all_balance,เขื่อนแม่มอก เมื่อวานน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|เมื่อวาน|ลบ.ม.
169,v_trans_all_balance,เขื่อนแม่มอก สัปดาห์ที่แล้วน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|สัปดาห์ที่แล้ว|ลบ.ม.
170,v_trans_all_balance,เขื่อนแม่มอก เดือนที่แล้วน้ำไหลเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ เขื่อนแม่มอก จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = น้ำเพิ่ม ถ้า inflow_curr < outflow_curr = น้ำลด หน่วย ล้าน ลบ.ม.,เขื่อน|แม่มอก|เดือนที่แล้ว|ลบ.ม.
171,v_trans_all_balance,อ่างเก็บน้ำห้วยท่าแพ เมื่อวานรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยท่าแพ จาก v_trans_all ในช่วงเมื่อวาน (ข้อมูลย้อนหลัง 1 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยท่าแพ|เมื่อวาน|ลบ.ม.
172,v_trans_all_balance,อ่างเก็บน้ำแม่ถาง วันนี้รับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำแม่ถาง จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่ถาง|วันนี้|ลบ.ม.
173,v_trans_all_balance,อ่างเก็บน้ำแม่คำปอง เดือนที่แล้วรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำแม่คำปอง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่คำปอง|เดือนที่แล้ว|ลบ.ม.
174,v_trans_all_balance,อ่างเก็บน้ำห้วยแม่สูง เดือนที่แล้วรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยแม่สูง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สูง|เดือนที่แล้ว|ลบ.ม.
175,v_trans_all_balance,อ่างเก็บน้ำแม่สอง สัปดาห์ที่แล้วรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำแม่สอง จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว (ข้อมูลย้อนหลัง 7 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สอง|สัปดาห์ที่แล้ว|ลบ.ม.
176,v_trans_all_balance,อ่างเก็บน้ำห้วยแม่สำ เดือนที่แล้วรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยแม่สำ จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สำ|เดือนที่แล้ว|ลบ.ม.
177,v_trans_all_balance,อ่างเก็บน้ำห้วยป่าบง เดือนที่แล้วรับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำห้วยป่าบง จาก v_trans_all ในช่วงเดือนที่แล้ว (ข้อมูลย้อนหลัง 30 วัน) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยป่าบง|เดือนที่แล้ว|ลบ.ม.
178,v_trans_all_balance,อ่างเก็บน้ำคลองข้างใน วันนี้รับน้ำเข้ามากกว่าปล่อยออกหรือเปล่า?,ดึง inflow_curr และ outflow_curr ของ อ่างเก็บน้ำคลองข้างใน จาก v_trans_all ในช่วงวันนี้ (ข้อมูลล่าสุดของวันนี้) แล้วเปรียบเทียบ ถ้า inflow_curr > outflow_curr = ระดับน้ำเพิ่ม ถ้า inflow_curr < outflow_curr = ระดับน้ำลด หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองข้างใน|วันนี้|ลบ.ม.
179,v_trans_all_balance,ปีนี้อ่างเก็บน้ำห้วยแม่สำสะสมน้ำเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_cumulative_year และ outflow_cumulative_year ของ อ่างเก็บน้ำห้วยแม่สำ จาก v_trans_all แล้วเปรียบเทียบน้ำไหลเข้าสะสมกับน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|ห้วยแม่สำ|ปีนี้|ลบ.ม.
180,v_trans_all_balance,ปีนี้อ่างเก็บน้ำคลองไพรสะสมน้ำเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_cumulative_year และ outflow_cumulative_year ของ อ่างเก็บน้ำคลองไพร จาก v_trans_all แล้วเปรียบเทียบน้ำไหลเข้าสะสมกับน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองไพร|ปีนี้|ลบ.ม.
181,v_trans_all_balance,ปีนี้อ่างเก็บน้ำคลองน้ำไหลสะสมน้ำเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_cumulative_year และ outflow_cumulative_year ของ อ่างเก็บน้ำคลองน้ำไหล จาก v_trans_all แล้วเปรียบเทียบน้ำไหลเข้าสะสมกับน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|คลองน้ำไหล|ปีนี้|ลบ.ม.
182,v_trans_all_balance,ปีนี้อ่างเก็บน้ำแม่สายสะสมน้ำเข้ามากกว่าระบายออกหรือเปล่า?,ดึง inflow_cumulative_year และ outflow_cumulative_year ของ อ่างเก็บน้ำแม่สาย จาก v_trans_all แล้วเปรียบเทียบน้ำไหลเข้าสะสมกับน้ำระบายสะสม หน่วย ล้าน ลบ.ม.,อ่างเก็บน้ำ|แม่สาย|ปีนี้|ลบ.ม.
183,v_trans_all_cross,จ.กำแพงเพชร ทั้งเขื่อน อ่างเก็บน้ำ และสถานีวัดน้ำ วันนี้ระดับน้ำและการกักเก็บเป็นยังไงบ้าง?,ดึง ulevel_curr และ qstore_curr ของเขื่อนและอ่างเก็บน้ำ และ water_level ของทุกสถานีวัดน้ำ telerid และ hydro_water_level_rsm ของสถานี hydro ทั้งหมดในจ.กำแพงเพชร จาก v_trans_all ในช่วงวันนี้ แล้วแสดงภาพรวมจังหวัด,จังหวัด|กำแพงเพชร|วันนี้
184,v_trans_all_cross,จ.ตาก ทั้งอ่างเก็บน้ำและสถานีวัดน้ำ น้ำสัปดาห์ที่แล้วเป็นยังไงบ้าง?,ดึง percent_qstore_curr ของอ่างเก็บน้ำ และ water_level ของสถานี telerid และ hydro_water_level_rsm ของสถานี hydro ทั้งหมดในจ.ตาก จาก v_trans_all ในช่วงสัปดาห์ที่แล้ว แล้วสรุปภาพรวม,จังหวัด|ตาก|สัปดาห์ที่แล้ว
